Trace1,
Freq,,Amp,,
            52723068,Hz,              -40.79, dBm,
            52747414,Hz,              -38.82, dBm,
            52771760,Hz,              -37.17, dBm,
            52796106,Hz,              -35.66, dBm,
            52820452,Hz,              -34.28, dBm,
            52844798,Hz,              -33.10, dBm,
            52869144,Hz,              -32.14, dBm,
            52893490,Hz,              -31.38, dBm,
            52917836,Hz,              -30.80, dBm,
            52942182,Hz,              -30.37, dBm,
            52966528,Hz,              -30.05, dBm,
            52990874,Hz,              -29.99, dBm,
            53015220,Hz,              -30.00, dBm,
            53039566,Hz,              -30.03, dBm,
            53063912,Hz,              -30.02, dBm,
            53088258,Hz,              -30.18, dBm,
            53112604,Hz,              -30.42, dBm,
            53136950,Hz,              -30.98, dBm,
            53161296,Hz,              -31.68, dBm,
            53185642,Hz,              -32.59, dBm,
            53209988,Hz,              -33.77, dBm,
            53234334,Hz,              -35.00, dBm,
            53258680,Hz,              -36.49, dBm,
            53283026,Hz,              -38.17, dBm,
            53307372,Hz,              -39.97, dBm,
            53331718,Hz,              -41.97, dBm,
            53356064,Hz,              -44.26, dBm,
            53380410,Hz,              -46.77, dBm,
            53404756,Hz,              -49.42, dBm,
            53429102,Hz,              -52.29, dBm,
            53453448,Hz,              -55.26, dBm,
            53477794,Hz,              -58.49, dBm,
            53502140,Hz,              -61.69, dBm,
            53526486,Hz,              -61.53, dBm,
            53550832,Hz,              -58.08, dBm,
            53575178,Hz,              -54.70, dBm,
            53599524,Hz,              -51.40, dBm,
            53623870,Hz,              -48.54, dBm,
            53648216,Hz,              -45.81, dBm,
            53672562,Hz,              -43.33, dBm,
            53696908,Hz,              -40.89, dBm,
            53721254,Hz,              -38.83, dBm,
            53745600,Hz,              -36.97, dBm,
            53769946,Hz,              -35.18, dBm,
            53794292,Hz,              -33.66, dBm,
            53818638,Hz,              -32.29, dBm,
            53842984,Hz,              -31.12, dBm,
            53867330,Hz,              -30.14, dBm,
            53891676,Hz,              -29.36, dBm,
            53916022,Hz,              -28.78, dBm,
            53940368,Hz,              -28.31, dBm,
            53964714,Hz,              -28.03, dBm,
            53989060,Hz,              -27.95, dBm,
            54013406,Hz,              -27.95, dBm,
            54037752,Hz,              -27.96, dBm,
            54062098,Hz,              -28.01, dBm,
            54086444,Hz,              -28.15, dBm,
            54110790,Hz,              -28.39, dBm,
            54135136,Hz,              -28.89, dBm,
            54159482,Hz,              -29.60, dBm,
            54183828,Hz,              -30.46, dBm,
            54208174,Hz,              -31.57, dBm,
            54232520,Hz,              -30.78, dBm,
            54256866,Hz,              -34.37, dBm,
            54281212,Hz,              -36.01, dBm,
            54305558,Hz,              -37.79, dBm,
            54329904,Hz,              -39.79, dBm,
            54354250,Hz,              -42.18, dBm,
            54378596,Hz,              -44.61, dBm,
            54402942,Hz,              -47.33, dBm,
            54427288,Hz,              -49.87, dBm,
            54451634,Hz,              -53.05, dBm,
            54475980,Hz,              -56.15, dBm,
            54500326,Hz,              -59.45, dBm,
            54524672,Hz,              -60.12, dBm,
            54549018,Hz,              -56.73, dBm,
            54573364,Hz,              -53.35, dBm,
            54597710,Hz,              -50.19, dBm,
            54622056,Hz,              -47.17, dBm,
            54646402,Hz,              -44.39, dBm,
            54670748,Hz,              -41.88, dBm,
            54695094,Hz,              -39.58, dBm,
            54719440,Hz,              -37.45, dBm,
            54743786,Hz,              -35.62, dBm,
            54768132,Hz,              -33.73, dBm,
            54792478,Hz,              -32.25, dBm,
            54816824,Hz,              -30.84, dBm,
            54841170,Hz,              -29.62, dBm,
            54865516,Hz,              -28.72, dBm,
            54889862,Hz,              -27.86, dBm,
            54914208,Hz,              -27.27, dBm,
            54938554,Hz,              -26.80, dBm,
            54962900,Hz,              -26.52, dBm,
            54987246,Hz,              -26.43, dBm,
            55011592,Hz,              -26.41, dBm,
            55035938,Hz,              -26.47, dBm,
            55060284,Hz,              -26.45, dBm,
            55084630,Hz,              -26.58, dBm,
            55108976,Hz,              -26.87, dBm,
            55133322,Hz,              -27.33, dBm,
            55157668,Hz,              -28.01, dBm,
            55182014,Hz,              -28.86, dBm,
            55206360,Hz,              -29.96, dBm,
            55230706,Hz,              -31.23, dBm,
            55255052,Hz,              -32.74, dBm,
            55279398,Hz,              -34.33, dBm,
            55303744,Hz,              -36.08, dBm,
            55328090,Hz,              -38.17, dBm,
            55352436,Hz,              -40.47, dBm,
            55376782,Hz,              -42.80, dBm,
            55401128,Hz,              -45.43, dBm,
            55425474,Hz,              -48.26, dBm,
            55449820,Hz,              -51.48, dBm,
            55474166,Hz,              -54.59, dBm,
            55498512,Hz,              -58.04, dBm,
            55522858,Hz,              -61.74, dBm,
            55547204,Hz,              -65.21, dBm,
            55571550,Hz,              -68.85, dBm,
            55595896,Hz,              -73.07, dBm,
            55620242,Hz,              -69.71, dBm,
            55644588,Hz,              -71.61, dBm,
            55668934,Hz,              -73.42, dBm,
            55693280,Hz,              -70.76, dBm,
            55717626,Hz,              -70.20, dBm,
            55741972,Hz,              -73.50, dBm,
            55766318,Hz,              -70.02, dBm,
            55790664,Hz,              -70.82, dBm,
            55815010,Hz,              -72.40, dBm,
            55839356,Hz,              -71.38, dBm,
            55863702,Hz,              -70.80, dBm,
            55888048,Hz,              -68.78, dBm,
            55912394,Hz,              -69.58, dBm,
            55936740,Hz,              -70.76, dBm,
            55961086,Hz,              -69.81, dBm,
            55985432,Hz,              -69.83, dBm,
            56009778,Hz,              -69.66, dBm,
            56034124,Hz,              -67.12, dBm,
            56058470,Hz,              -70.78, dBm,
            56082816,Hz,              -68.82, dBm,
            56107162,Hz,              -67.41, dBm,
            56131508,Hz,              -48.66, dBm,
            56155854,Hz,              -45.51, dBm,
            56180200,Hz,              -69.25, dBm,
            56204546,Hz,              -70.87, dBm,
            56228892,Hz,              -74.88, dBm,
            56253238,Hz,              -71.06, dBm,
            56277584,Hz,              -69.17, dBm,
            56301930,Hz,              -73.26, dBm,
            56326276,Hz,              -73.05, dBm,
            56350622,Hz,              -73.93, dBm,
            56374968,Hz,              -72.64, dBm,
            56399314,Hz,              -74.92, dBm,
            56423660,Hz,              -70.23, dBm,
            56448006,Hz,              -70.92, dBm,
            56472352,Hz,              -72.89, dBm,
            56496698,Hz,              -73.83, dBm,
            56521044,Hz,              -72.90, dBm,
            56545390,Hz,              -74.19, dBm,
            56569736,Hz,              -70.95, dBm,
            56594082,Hz,              -72.18, dBm,
            56618428,Hz,              -71.73, dBm,
            56642774,Hz,              -73.09, dBm,
            56667120,Hz,              -74.04, dBm,
            56691466,Hz,              -71.57, dBm,
            56715812,Hz,              -73.52, dBm,
            56740158,Hz,              -70.81, dBm,
            56764504,Hz,              -70.62, dBm,
            56788850,Hz,              -72.41, dBm,
            56813196,Hz,              -70.99, dBm,
            56837542,Hz,              -72.45, dBm,
            56861888,Hz,              -70.18, dBm,
            56886234,Hz,              -69.90, dBm,
            56910580,Hz,              -71.37, dBm,
            56934926,Hz,              -73.30, dBm,
            56959272,Hz,              -70.45, dBm,
            56983618,Hz,              -70.20, dBm,
            57007964,Hz,              -68.07, dBm,
            57032310,Hz,              -66.52, dBm,
            57056656,Hz,              -71.89, dBm,
